NU_CNPB_PLANO_DA;SG_PLANO_DA;NM_SITUACAO_PLANO_DA;NM_CARACTERISTICA;NM_MODALIDADE;NM_LEGISLACAO;NU_DURATION_MESES;TE_OBSERVACAO_DURATION;CS_MOTIVO;TIPO;CS_SITUACAO;DT_AVALIACAO;DT_CADASTRO;TE_OBSERVACOES;TE_RELATORIOS;IN_PATRIMONIO_GRUPO;VL_PATRIMONIO_COBERTURA;VL_INSUFICIENC_COBERTURA;DT_TRANSMISSAO;ID_RETIFICADA;NM_ATUARIO;NU_REGISTRO_MIBA;NU_REGISTRO_MTE;NM_EMPRESA_EXTERNA;NM_PLANO_DA;SG_EFPC_DA;NU_CNPJ_EFPC_DA;NM_RAZAO_SOCIAL_EFPC_DA;NU_MATRICULA_EFPC
2007003074;SANTA CRUZ PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;0;Plano CD puro, duration igual a zero pois não utiliza taxa de juros real no cálculo.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;Fechamento de exercício;;1;8245192.65;;29/03/2023 00:00;;LEANDRO NICOLAU DO CARMO LIMA;1488;1.488;todo;PLANO DE BENEFÍCIOS SANTA CRUZ PREV;BB PREVIDENCIA;5.44659E+11;BB-PREVIDENCIA FUNDO DE PENSAO BANCO DO BRASIL;3188
2019001519;PID (FAMÍLIA);ATIVO;Instituído;Contribuição Definida;LC 109;120;De acordo com o disposto no art. 8º, primeiro parágrafo da Instrução PREVIC nº 33/2020, e considerando tratar-se de Plano estruturado exclusivamente na modalidade Contribuição Definida, adotou-se a duração de dez anos.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;Nulo.;;1;419316.2;;29/03/2023 00:00;;CASSIA MARIA NOGUEIRA;1049;1049;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO INSTITUÍDO DESBAN;DESBAN;1.99695E+13;DESBAN - FUNDACAO BDMG DE SEGURIDADE SOCIAL;309
2007003211;VALEO;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;30/09/2022 00:00;;;1;72171997.48;;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA VALEO PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2007003211;VALEO;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;30/09/2022 00:00;;;1;72171997.48;;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA VALEO PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2019003392;PLANO PREVEVIDÊNCIA RHENDE+PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/07/2022 00:00;;;1;582268.63;;29/03/2023 00:00;;BRUNA BRANCO ROCHA;2617;2617;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PREVIDÊNCIA RHENDE+PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2019003147;PLANO RHENDER+SUPLEMENTAR;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor;1;Simplificada;2;31/12/2022 00:00;31/07/2022 00:00;;;1;14147185.71;;29/03/2023 00:00;;BRUNA BRANCO ROCHA;2617;2617;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PREVIDÊNCIA RHENDE+ SUPLEMENTAR;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2021002829;PREV-CE MUNICÍPIOS (SERVIDOR);ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Em conformidade com a Portaria Previc nº 373, de 27 de abril de 2022, a entidade deve adotar a taxa de juros real anual no intervalo compreendido entre 70% da taxa de juros parâmetro e 0,4% ao ano acima da taxa de juros parâmetro, considerando-se a duração de 10 anos.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;119557.43;;29/03/2023 00:00;;ARTHUR DE ARAUJO GODINHO LUZIA;13325622568;2353;todo;PLANO DE PREVIDÊNCIA COMPLEMENTAR DOS MUNICÍPIOS DO ESTADO DO CEARÁ;CE-PREVCOM;3.99407E+13;FUNDACAO DE PREVIDENCIA COMPLEMENTAR DO ESTADO DO CEARA (CE-PREVCOM);4892
2014000719;AKER PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;78197517.21;;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO AKER SOLUTIONS PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2014000719;AKER PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;78197517.21;;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO AKER SOLUTIONS PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2008003711;PLANO CD;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;916094278.7;;29/03/2023 00:00;;FERNANDA COUTINHO MATHIAS;843;843;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA - PLANO CD DA PREVI -SIEMENS;PREVI-SIEMENS;6.05404E+13;PREVI-SIEMENS SOCIEDADE DE PREVIDENCIA PRIVADA;1924
1989000347;PLANO SUPLEMENTAR;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;301789641.3;;29/03/2023 00:00;;FERNANDA COUTINHO MATHIAS;843;843;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA SUPLEMENTAR;PREVI-SIEMENS;6.05404E+13;PREVI-SIEMENS SOCIEDADE DE PREVIDENCIA PRIVADA;1924
1995003174;GIVAUDAN;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por tratar-se de plano de contribuição definida pura, foi adotada a duração padrão de dez anos, conforme definido no Art. 8 da IN 33 de 23/10/2020, ainda que a taxa real de juros não seja aplicável para este plano.;1;Simplificada;2;31/12/2022 00:00;30/11/2022 00:00;;;1;109363833.3;;29/03/2023 00:00;;JULIANA TIEMI INOUE;2424;2424;todo;PLANO DE BENEFÍCIOS GIVAUDAN DO BRASIL LTDA;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2014001618;OLYMPUSPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;5911053.46;;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA OLYMPUSPREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2014001618;OLYMPUSPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;5911053.46;;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA OLYMPUSPREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2019000156;PLANO CD;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;A duration informada corresponde a Duracao do Passivo, considerando a dimensionada conforme Art. 9 e seu paragrafo unico, da Instrucao PREVIC n 332020.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;2490021.08;;29/03/2023 00:00;;RODRIGO U C L DE M COSTA;96959;2082;todo;FAPES FUTURO;FAPES;3.97695E+11;FUNDACAO DE ASSISTENCIA E PREVIDENCIA SOCIAL DO BNDES - FAPES;391
2020001519;FF;ATIVO;Instituído;Contribuição Definida;LC 109;120;A duration informada corresponde a Duracao do Passivo, considerando a dimensionada conforme Art. 9 e seu paragrafo unico, da Instrucao PREVIC n 332020.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;3099981.62;;29/03/2023 00:00;;RODRIGO U C L DE M COSTA;96959;2082;todo;FAPES FAMÍLIA;FAPES;3.97695E+11;FUNDACAO DE ASSISTENCIA E PREVIDENCIA SOCIAL DO BNDES - FAPES;391
2015001311;CONABPREV;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;999;Em conformidade com o conceito de duração do passivo estabelecido, que remete aos fluxos de pagamentos em benefício definido, e considerando que o Plano não possui qualquer benefício estruturado nessa modalidade, tendo em vista que se trata de um Plano CD Puro, conclui-se pela inviabilidade técnica do cálculo da duração do passivo, nos termos da legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;1100644917;;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;GAMA CONSULTORES ASSOCIADOS LTDA;PLANO CONABPREV;CIBRIUS;5.3159E+11;INSTITUTO CONAB DE SEGURIDADE SOCIAL - CIBRIUS;2316
2016001119;ESPN;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/10/2022 00:00;;;1;884325.56;;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;GAMA CONSULTORES ASSOCIADOS LTDA;PLANO DE PREVIDÊNCIA ESPN;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2016001119;ESPN;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/10/2022 00:00;;;1;884325.56;;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PREVIDÊNCIA ESPN;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2016001119;ESPN;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/10/2022 00:00;;;1;884325.56;;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PREVIDÊNCIA ESPN;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2016001119;ESPN;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;31/10/2022 00:00;;;1;884325.56;;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PREVIDÊNCIA ESPN;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1979003319;PAP/FUNDAÇÃO CESP;ATIVO;Patrocinado;Contribuição Variável;LC 109;129;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Instrução Normativa Nº 33/2020 da Previc.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;246509724.3;-19274758.65;29/03/2023 00:00;;FERNANDA COUTINHO MATHIAS;843;843;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIAS E PENSÃO DOS EMPREGADOS DA FUNDAÇÃO CESP - PAP;FUNCESP;6.24651E+13;FUNDACAO CESP;1239
1995000892;ARCH;ATIVO;Patrocinado;Contribuição Variável;LC 109;127;A duration informada refere-se ao passivo gerado pelo elemento de Benefício Definido do plano, e foi calculada em função do fluxo de benefícios a partir do sistema Venturo, conforme Portaria nº 86/2019.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;28568960.35;0;29/03/2023 00:00;;STELLA LUZ MATOS;2325;2325;todo;PLANO DE BENEFÍCIOS INNOVATIVE WATER CARE;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2010001818;SIMECSPREVI;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Duração do passivo considerada é de 10 anos, em conformidade com o estabelecido no §1º do art. 8º da Instrução Previc n° 33/2020.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;1825849.21;0;29/03/2023 00:00;;MICHEL LERPINIERE ROSA                                                ;2653;2653;todo;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS- SIMECSPREVI;INDUSPREVI;2.20781E+12;INDUSPREVI - SOCIEDADE DE PREVIDENCIA PRIVADA DO RIO GRANDE DO SUL;3678
1981000356;PBD;ATIVO;Patrocinado;Benefício Definido;LC 109;103;Duration calculada com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na legislação.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;618593578.5;0;29/03/2023 00:00;;JORGE JOAO DA SILVEIRA SOBRINHO;920;920;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIO DEFINIDO PREVUNIÃO;PREVUNIAO;3.07151E+13;PREVUNIAO SOCIEDADE DE PREVIDENCIA PRIVADA;1969
1999004019;PCD;ATIVO;Patrocinado;Contribuição Definida;LC 109;80;Duration calculada com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com a legislação.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;931450104.5;0;29/03/2023 00:00;;JORGE JOAO DA SILVEIRA SOBRINHO;920;920;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE CONTRIBUIÇÃO DEFINIDA;PREVUNIAO;3.07151E+13;PREVUNIAO SOCIEDADE DE PREVIDENCIA PRIVADA;1969
2003000283;FUVATES PREV CD;ATIVO;Patrocinado;Contribuição Variável;LC 109;111;Calcula conforme legislação vigente e enviado a Previc em seu sítio.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;não se aplica;;1;53050708.25;0;29/03/2023 00:00;;LEANDRO NICOLAU DO CARMO LIMA;1488;1.488;todo;PLANO DE BENEFÍCIOS FUVATES PREV CD;BB PREVIDENCIA;5.44659E+11;BB-PREVIDENCIA FUNDO DE PENSAO BANCO DO BRASIL;3188
2005006483;PROCEMPA PREV;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;118;Calcula conforme legislação vigente e enviado a Previc em seu sítio.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;não se aplica;;1;126091299.3;-1644817.21;29/03/2023 00:00;;LEANDRO NICOLAU DO CARMO LIMA;1488;1.488;todo;PLANO DE BENEFÍCIOS PROCEMPA PREV;BB PREVIDENCIA;5.44659E+11;BB-PREVIDENCIA FUNDO DE PENSAO BANCO DO BRASIL;3188
1979003629;BDMG;ATIVO;Patrocinado;Benefício Definido;LC 108/109;156;A duração do passivo é de aproximadamente 156 meses (12,9931 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;Nulo.;;1;965418743.4;-142362535.7;29/03/2023 00:00;;CASSIA MARIA NOGUEIRA;1049;1049;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS - BDMG;DESBAN;1.99695E+13;DESBAN - FUNDACAO BDMG DE SEGURIDADE SOCIAL;309
1979001774;PLANO UNIFICADO BD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;113;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com a legislação em vigor.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;6742417769;0;29/03/2023 00:00;;TIAGO TADEU MONTINI CALCADA;1.666;1311480177-2;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO UNIFICADO DE BENEFÍCIO DEFINIDO  BD;FUNDACAO COPEL;7.50549E+13;FUNDACAO COPEL DE PREVIDENCIA E ASSISTENCIA SOCIAL;285
1998005283;PBPIII;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;139;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com a legislação em vigor.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;6070848711;-177942363;29/03/2023 00:00;;TIAGO TADEU MONTINI CALCADA;1.666;1311480177-2;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS III;FUNDACAO COPEL;7.50549E+13;FUNDACAO COPEL DE PREVIDENCIA E ASSISTENCIA SOCIAL;285
2006000756;PLANO PECÚLIO;ATIVO;Patrocinado;Benefício Definido;LC 108/109;999;Dadas as características do Plano de Pecúlio, conclui-se pela inviabilidade técnica do cálculo da duração do passivo, nos termos da legislação vigente.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;0;0;29/03/2023 00:00;;TIAGO TADEU MONTINI CALCADA;1.666;1311480177-2;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PECÚLIO;FUNDACAO COPEL;7.50549E+13;FUNDACAO COPEL DE PREVIDENCIA E ASSISTENCIA SOCIAL;285
1988003229;PREVICOKE BD;ATIVO;Patrocinado;Benefício Definido;LC 109;152;A duração do passivo foi calculada de acordo com a legislação vigente, considerando o fluxo de benefícios posicionado em 31/12/2022.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;447662875.3;-1772029.66;29/03/2023 00:00;;SILVIO LOPES DA SILVA JUNIOR;1103;1103;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS BD PREVICOKE;PREVICOKE;3.22108E+13;PREVICOKE-SOCIEDADE DE PREVIDENCIA PRIVADA;2172
1979000247;PLANO CPTM;ATIVO;Patrocinado;Benefício Definido;LC 108/109;131;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;1469546324;0;29/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE BENEFÍCIO DEFINIDO DA PATROCINADORA CPTM;REFER;3.02777E+13;FUNDACAO REDE FERROVIARIA DE SEGURIDADE SOCIAL REFER;881
1994000929;PLANO RIOTRILHOS;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;100;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;333146910.2;0;29/03/2023 00:00;;PAULA VIEIRA MACHADO DA C C D A MARQUES                               ;1374;1374;todo;PLANO DE CONTRIBUIÇÃO VARIÁVEL DA PATROCINADORA RIOTRILHOS;REFER;3.02777E+13;FUNDACAO REDE FERROVIARIA DE SEGURIDADE SOCIAL REFER;881
1999004256;PLANO RFFSA;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;93;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;3739330191;0;29/03/2023 00:00;;PAULA VIEIRA MACHADO DA C C D A MARQUES                               ;1374;1374;todo;PLANO DE CONTRIBUIÇÃO VARIÁVEL DA PATROCINADORA RFFSA;REFER;3.02777E+13;FUNDACAO REDE FERROVIARIA DE SEGURIDADE SOCIAL REFER;881
2000003729;PLANO REFER;ATIVO;Patrocinado;Contribuição Variável;LC 109;123;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;90289429.31;0;29/03/2023 00:00;;PAULA VIEIRA MACHADO DA C C D A MARQUES                               ;1374;1374;todo;PLANO DE CONTRIBUIÇÃO VARIÁVEL DA PATROCINADORA REFER;REFER;3.02777E+13;FUNDACAO REDE FERROVIARIA DE SEGURIDADE SOCIAL REFER;881
2000003974;PLANO CENTRAL;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;117;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;783809006.8;-210988951;29/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE CONTRIBUIÇÃO VARIÁVEL DA CENTRAL;REFER;3.02777E+13;FUNDACAO REDE FERROVIARIA DE SEGURIDADE SOCIAL REFER;881
2002001065;PLANO METROFOR;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;114;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;105785052.3;0;29/03/2023 00:00;;PAULA VIEIRA MACHADO DA C C D A MARQUES                               ;1374;1374;todo;PLANO DE CONTRIBUIÇÃO VARIÁVEL METROFOR;REFER;3.02777E+13;FUNDACAO REDE FERROVIARIA DE SEGURIDADE SOCIAL REFER;881
2008001619;CV DA CTS;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;134;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;69948364.91;0;29/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE CONTRIBUIÇÃO VARIÁVEL DA CTS;REFER;3.02777E+13;FUNDACAO REDE FERROVIARIA DE SEGURIDADE SOCIAL REFER;881
1993002847;CABOT;ATIVO;Patrocinado;Contribuição Variável;LC 109;95;"A duração do Plano de Aposentadoria Cabot é de 95,40 meses e foi apurada com base nos resultados desta avaliação atuarial, conforme metodologia estabelecida pela Instrução PREVIC n° 33, de 23 de novembro de 2020. 
A duration do passivo do Plano de Aposentadoria Cabot foi calculada empiricamente sobre a parcela de benefício definido do plano (Saldo de Conta Projetado em caso de morte e invalidez).";1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;110141260.6;0;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA CABOT BRASIL INDÚSTRIA E COMÉRCIO LTDA.;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1993002847;CABOT;ATIVO;Patrocinado;Contribuição Variável;LC 109;95;"A duração do Plano de Aposentadoria Cabot é de 95,40 meses e foi apurada com base nos resultados desta avaliação atuarial, conforme metodologia estabelecida pela Instrução PREVIC n° 33, de 23 de novembro de 2020. 
A duration do passivo do Plano de Aposentadoria Cabot foi calculada empiricamente sobre a parcela de benefício definido do plano (Saldo de Conta Projetado em caso de morte e invalidez).";1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;110141260.6;0;29/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA CABOT BRASIL INDÚSTRIA E COMÉRCIO LTDA.;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2000004474;PLANO GRUPO SILVIO SANTOS;ATIVO;Patrocinado;Contribuição Variável;LC 109;100;sem comentários;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;sem justificativa;;1;290065196;0;29/03/2023 00:00;;HEITOR COELHO BORGES RIGUEIRA                                         ;380;380;todo;PLANO DE BENEFÍCIOS DO GRUPO SILVIO SANTOS;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2000004474;PLANO GRUPO SILVIO SANTOS;ATIVO;Patrocinado;Contribuição Variável;LC 109;100;sem comentários;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;sem justificativa;;1;290065196;0;29/03/2023 00:00;;HEITOR COELHO BORGES RIGUEIRA                                         ;380;380;todo;PLANO DE BENEFÍCIOS DO GRUPO SILVIO SANTOS;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2017001074;PLANO CMOC;ATIVO;Patrocinado;Contribuição Variável;LC 109;147;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022,  apurados de acordo com o previsto na legislação vigente.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;55377032.22;-1204761.71;29/03/2023 00:00;;BRUNA BRANCO ROCHA;2617;2617;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA BÁSICO CMOC;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2007003465;NATURALPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;81;A duração do passivo foi calculada de acordo com o sistema Venturo conforme Legislação Atual da PREVIC, considerando o fluxo de benefícios posicionado em 31/12/2022.;1;Completa;2;31/12/2022 00:00;30/11/2022 00:00;;;1;41807910.7;0;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;GAMA CONSULTORES ASSOCIADOS LTDA;PLANO DE BENEFÍCIOS NATURALPREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2007003465;NATURALPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;81;A duração do passivo foi calculada de acordo com o sistema Venturo conforme Legislação Atual da PREVIC, considerando o fluxo de benefícios posicionado em 31/12/2022.;1;Completa;2;31/12/2022 00:00;30/11/2022 00:00;;;1;41807910.7;0;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS NATURALPREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
