NU_CNPB_PLANO_DA;SG_PLANO_DA;NM_SITUACAO_PLANO_DA;NM_CARACTERISTICA;NM_MODALIDADE;NM_LEGISLACAO;NU_DURATION_MESES;TE_OBSERVACAO_DURATION;CS_MOTIVO;TIPO;CS_SITUACAO;DT_AVALIACAO;DT_CADASTRO;TE_OBSERVACOES;TE_RELATORIOS;IN_PATRIMONIO_GRUPO;VL_PATRIMONIO_COBERTURA;VL_INSUFICIENC_COBERTURA;DT_TRANSMISSAO;ID_RETIFICADA;NM_ATUARIO;NU_REGISTRO_MIBA;NU_REGISTRO_MTE;NM_EMPRESA_EXTERNA;NM_PLANO_DA;SG_EFPC_DA;NU_CNPJ_EFPC_DA;NM_RAZAO_SOCIAL_EFPC_DA;NU_MATRICULA_EFPC
1998002756;FUNSSEST - PLANO IV;ATIVO;Patrocinado;Contribuição Definida;LC 109;216;A duração do passivo é de 17,9709 anos (216 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site daPrevic.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;1069476918.44;0.00;2024-03-25 00:00:00.0000000;NULL;THIAGO CASTELLO BRANCO PORTAL;2.181;MIBA 2.181;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS IV;FUNSSEST;3,17876E+13;FUNDACAO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;2292
1998002829;PLANO DE BENEFÍCIOS;ATIVO;Patrocinado;Benefício Definido;LC 109;111;A duração do passivo é de 9,2372 anos (111 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;2289831588.20;0.00;2024-03-25 00:00:00.0000000;NULL;THIAGO CASTELLO BRANCO PORTAL;2.181;MIBA 2.181;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS;FUNSSEST;3,17876E+13;FUNDACAO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;2292
1990002129;BMP;ATIVO;Patrocinado;Contribuição Variável;LC 109;129;A duração do passivo é de 10,7485 anos (129 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site daPrevic.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;115278237.02;-6159418.05;2024-03-25 00:00:00.0000000;NULL;THIAGO CASTELLO BRANCO PORTAL;2.181;MIBA 2.181;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS DO GRUPO BMP;FUNSSEST;3,17876E+13;FUNDACAO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;2292
2011002192;PREV-MOSAIC 1;ATIVO;Patrocinado;Contribuição Variável;LC 109;155;A duração do passivo é de 12,9564 (155 meses), calculada combase nos resultados da avaliação atuarial de 2023 adotando ametodologia definida na Resolução PREVIC nº 23, de14/08/2023, vigente a partir de 01/09/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-06-30 00:00:00.0000000;;NULL;1;228031453.84;0.00;2024-03-25 00:00:00.0000000;NULL;GABRIEL VIEIRA ROCHA;2764;2764;todo;PLANO PREV-MOSAIC 1;VALIA;4,22714E+13;FUNDACAO VALE DO RIO DOCE DE SEGURIDADE SOCIAL VALIA;2083
1981001719;BD UNILEVERPREV;ATIVO;Patrocinado;Benefício Definido;LC 109;100;A duração do passivo foi calculada de acordo com o sistema Venturo da PREVIC, considerando o fluxo de benefícios posicionado em 31/12/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-01 00:00:00.0000000;;NULL;1;786329332.44;0.00;2024-03-26 00:00:00.0000000;NULL;SILVIO LOPES DA SILVA JUNIOR;1103;1103;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIO DEFINIDO UNILEVERPREV;UNILEVERPREV;4,83232E+13;UNILEVERPREV - SOCIEDADE DE PREVIDENCIA PRIVADA.;758
2002002411;PLANO DE APOSENTADORIA;ATIVO;Patrocinado;Contribuição Definida;LC 109;91;A duração do passivo foi calculada de acordo com o sistema Venturo da PREVIC, considerando o fluxo de benefícios posicionado em 31/12/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-01 00:00:00.0000000;;NULL;1;3189819572.67;-5506840.81;2024-03-26 00:00:00.0000000;NULL;SILVIO LOPES DA SILVA JUNIOR;1103;1103;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PREVIDÊNCIA COMPLEMENTAR UNILEVERPREV;UNILEVERPREV;4,83232E+13;UNILEVERPREV - SOCIEDADE DE PREVIDENCIA PRIVADA.;758
1991001347;FIBERPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;107;A duration acima informada refere-se ao passivo gerado pela parcela de Benefício Definido do plano: rendas oferecidas na modalidade de Renda Mensal Vitalícia. A duration do passivo apurada pelo sistema Venturo, em atendimento à Portaria Previc nº 86/2019, foi de 8,90 anos. Para apuração foram considerados os resultados dessa avaliação atuarial e, em conformidade com a Instrução PREVIC nº 10/2018, a duração antes da apuração das contribuições extraordinárias deste exercício.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;96913632.69;-370697.17;2024-03-26 00:00:00.0000000;NULL;MELINA LAIS BESERRA                                                   ;2778;20782071702;todo;PLANO DE APOSENTADORIA FIBERPREV;MULTIBRA;3,04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2000004474;PLANO GRUPO SILVIO SANTOS;ATIVO;Patrocinado;Contribuição Variável;LC 109;98;sem comentários;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-31 00:00:00.0000000;sem justificativa;NULL;1;316221744.66;0.00;2024-03-26 00:00:00.0000000;NULL;HEITOR COELHO BORGES RIGUEIRA                                         ;380;380;todo;PLANO DE BENEFÍCIOS DO GRUPO SILVIO SANTOS;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2000004474;PLANO GRUPO SILVIO SANTOS;ATIVO;Patrocinado;Contribuição Variável;LC 109;98;sem comentários;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-31 00:00:00.0000000;sem justificativa;NULL;1;316221744.66;0.00;2024-03-26 00:00:00.0000000;NULL;HEITOR COELHO BORGES RIGUEIRA                                         ;380;380;todo;PLANO DE BENEFÍCIOS DO GRUPO SILVIO SANTOS;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2019001756;PLANO POLO PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;171;Calculada de acordo com a metodologia definida pela PREVIC, incluindo os elementos de Benefício Definido do Plano (Benefício Mínimo).;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;AVALIAÇÃO ATUARIAL DE ENCERRAMENTO DE EXERCÍCIO;NULL;1;5929405.39;0.00;2024-03-26 00:00:00.0000000;NULL;JOSE ROBERTO CARRETA;731;731;todo;PLANO DE BENEFÍCIOS POLO PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2019001756;PLANO POLO PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;171;Calculada de acordo com a metodologia definida pela PREVIC, incluindo os elementos de Benefício Definido do Plano (Benefício Mínimo).;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;AVALIAÇÃO ATUARIAL DE ENCERRAMENTO DE EXERCÍCIO;NULL;1;5929405.39;0.00;2024-03-26 00:00:00.0000000;NULL;JOSE ROBERTO CARRETA;731;731;todo;PLANO DE BENEFÍCIOS POLO PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2006001647;PLANO MONDELEZ PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;87;A duração do passivo é de 7,2660 anos (87 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;649845738.07;0.00;2024-03-26 00:00:00.0000000;NULL;GESIANE DE MATOS CAVALCANTE;889;889;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA MONDELEZ PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2007003465;NATURALPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;79;A duration acima informada refere-se ao passivo gerado pela parcela de Benefício Definido do plano: Saldo de conta projetado. A duration do passivo apurada pelo sistema Venturo, em atendimento à Portaria Previc nº 86/2019, foi de 6,60 anos. Para apuração foram considerados os resultados dessa avaliação atuarial e, em conformidade com a Instrução PREVIC nº 10/2018, a duração antes da apuração das contribuições extraordinárias deste exercício.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;;NULL;1;48775756.72;0.00;2024-03-26 00:00:00.0000000;NULL;MELINA LAIS BESERRA                                                   ;2778;20782071702;todo;PLANO DE BENEFÍCIOS NATURALPREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2007003465;NATURALPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;79;A duration acima informada refere-se ao passivo gerado pela parcela de Benefício Definido do plano: Saldo de conta projetado. A duration do passivo apurada pelo sistema Venturo, em atendimento à Portaria Previc nº 86/2019, foi de 6,60 anos. Para apuração foram considerados os resultados dessa avaliação atuarial e, em conformidade com a Instrução PREVIC nº 10/2018, a duração antes da apuração das contribuições extraordinárias deste exercício.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;;NULL;1;48775756.72;0.00;2024-03-26 00:00:00.0000000;NULL;MELINA LAIS BESERRA                                                   ;2778;20782071702;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS NATURALPREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2021001792;PLANO DE CONTRIBUIÇÃO DEFINIDA CITIBANK;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;239374848.84;NULL;2024-03-26 00:00:00.0000000;NULL;FERNANDA COUTINHO MATHIAS;843;843;todo;PLANO DE BENEFÍCIOS DE CONTRIBUIÇÃO DEFINIDA CITIBANK;CITIPREVI;2,94159E+13;CITIPREVI - ENTIDADE FECHADA DE PREVIDENCIA COMPLEMENTAR;1242
2008002111;PLANO;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;De acordo com o disposto no art. 52º, primeiro parágrafo da Resolução Previc nº 23/2023, e considerando tratar-se de Plano estruturado exclusivamente na modalidade Contribuição Definida, adotou-se a duração de dez anos. ;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo ;NULL;1;8767092.71;NULL;2024-03-26 00:00:00.0000000;NULL;CASSIA MARIA NOGUEIRA;1049;1.049;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DE CONTRIBUIÇÃO DEFINIDA;ECOS;1,32205E+13;FUNDACAO DE SEGURIDADE SOCIAL DO BANCO ECONOMICO S A;271
2010004183;PREVTRAN;ATIVO;Instituído;Contribuição Definida;LC 109;120;Em conformidade com a Portaria Previc nº 363 de 27 de abril de 2023, a entidade deve adotar a taxa de juros real anual no intervalo compreendido entre 70% da taxa de juros parâmetro e 0,4% ao ano acima da taxa de juros parâmetro, considerando-se a duração de 10 anos.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;2001834.65;NULL;2024-03-26 00:00:00.0000000;NULL;ARTHUR DE ARAUJO GODINHO LUZIA;13325622568;2353;todo;PLANO PREVTRAN;MONGERAL;7,14607E+12;MONGERAL AEGON FUNDO DE PENSAO;4217
2022000919;CARIOCAPREV;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Em conformidade com a Portaria Previc nº 363 de 27 de abril de 2023, a entidade deve adotar a taxa de juros real anual no intervalo compreendido entre 70% da taxa de juros parâmetro e 0,4% ao ano acima da taxa de juros parâmetro, considerando-se a duração de 10 anos.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;2499517.28;NULL;2024-03-26 00:00:00.0000000;NULL;ARTHUR DE ARAUJO GODINHO LUZIA;13325622568;2353;todo;CARIOCAPREV;MONGERAL;7,14607E+12;MONGERAL AEGON FUNDO DE PENSAO;4217
2022000374;CAPITALPREV (SERVIDOR);ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Em conformidade com a Portaria Previc nº 363 de 27 de abril de 2023, a entidade deve adotar a taxa de juros real anual no intervalo compreendido entre 70% da taxa de juros parâmetro e 0,4% ao ano acima da taxa de juros parâmetro, considerando-se a duração de 10 anos.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;886431.14;NULL;2024-03-26 00:00:00.0000000;NULL;ARTHUR DE ARAUJO GODINHO LUZIA;13325622568;2353;todo;CAPITALPREV R;MONGERAL;7,14607E+12;MONGERAL AEGON FUNDO DE PENSAO;4217
2006005138;FAELCE-CD;ATIVO;Patrocinado;Contribuição Definida;LC 109;114;;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;190111061.77;NULL;2024-03-26 00:00:00.0000000;NULL;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO FAELCE - CD;FAELCE;6,62259E+12;FUNDACAO COELCE DE SEGURIDADE SOCIAL;1381
2022001192;PBP-CODESA;ATIVO;Patrocinado;Benefício Definido;LC 108/109;91;A duração do passivo é de aproximadamente 91 meses (7,5866 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;Nulo.;NULL;1;111866601.99;0.00;2024-03-26 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DE BENEFÍCIOS CODESA;PORTUS;2,99943E+13;PORTUS INSTITUTO DE SEGURIDADE SOCIAL;686
1985001683;PLANO SUPLEMENTAR CITIBANK;ATIVO;Patrocinado;Contribuição Variável;LC 109;126;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com a legislação em vigor;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;1722380240.25;0.00;2024-03-26 00:00:00.0000000;NULL;FERNANDA COUTINHO MATHIAS;843;843;todo;PLANO DE APOSENTADORIA SUPLEMENTAR CITIBANK;CITIPREVI;2,94159E+13;CITIPREVI - ENTIDADE FECHADA DE PREVIDENCIA COMPLEMENTAR;1242
2000001947;PBS - TELEBRAS;ATIVO;Patrocinado;Benefício Definido;LC 109;115;A duração do passivo é de aproximadamente 115 meses (9,6160 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo.;NULL;1;314666545.87;0.00;2024-03-26 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO PBS - TELEBRÁS;SISTEL;4,93916E+11;FUNDACAO SISTEL DE SEGURIDADE SOCIAL;967
1983000256;ECOS;ATIVO;Patrocinado;Benefício Definido;LC 109;87;A duração do passivo é de aproximadamente 87 meses (7,2485), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo ;NULL;1;942471154.78;0.00;2024-03-26 00:00:00.0000000;NULL;CASSIA MARIA NOGUEIRA;1049;1.049;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DE BENEFÍCIOS DEFINIDO DA ECOS;ECOS;1,32205E+13;FUNDACAO DE SEGURIDADE SOCIAL DO BANCO ECONOMICO S A;271
2000000819;PBS - CPQD;ATIVO;Patrocinado;Benefício Definido;LC 109;128;A duração do passivo é de aproximadamente 128 meses (10,6315 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo.;NULL;1;49040675.92;0.00;2024-03-26 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DE BENEFÍCIOS DA SISTEL  - CPQD;SISTEL;4,93916E+11;FUNDACAO SISTEL DE SEGURIDADE SOCIAL;967
2000000983;PBS - SISTEL;ATIVO;Patrocinado;Benefício Definido;LC 109;124;A duração do passivo é de aproximadamente 124 meses (10,3058 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo.;NULL;1;12774641.96;0.00;2024-03-26 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DE BENEFÍCIOS DA SISTEL - SISTEL;SISTEL;4,93916E+11;FUNDACAO SISTEL DE SEGURIDADE SOCIAL;967
1984000292;FUNASA;ATIVO;Patrocinado;Benefício Definido;LC 108/109;92;A duração do passivo é de aproximadamente 92 meses (7,6360 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo.;NULL;1;273888851.46;0.00;2024-03-26 00:00:00.0000000;NULL;CASSIA MARIA NOGUEIRA;1049;1.049;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DOS BENEFÍCIOS PREVIDENCIAIS DOS SERVIDORES DA FUNASA;CAPESESP;3,00367E+13;CAIXA DE PREVIDENCIA E ASSISTENCIA DOS SERVIDORES DA FUNDACAO NACIONAL DE SAUDE;1184
2020001047;RS-MUNICÍPIOS (SERVIDOR);ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Conforme o artigo 48º, da Resolução PREVIC nº 23, de 14/08/2023:  “Art. 48º Os fluxos de pagamentos de benefícios de cada plano devem considerar os benefícios a conceder e concedidos que tenham seu valor ou nível previamente estabelecido e cujo custeio seja determinado atuarialmente, de forma a assegurar sua concessão e manutenção, bem como os benefícios concedidos que adquiriram característica de benefício definido na fase de concessão, de forma a assegurar sua concessão e manutenção.”  Por se tratar de um Plano CD Puro, não se aplica a Duração do Plano.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;0;NULL;1;30490.57;0.00;2024-03-26 00:00:00.0000000;NULL;NEWTON CEZAR CONDE;549;549;CONDE CONSULTORIA ATUARIAL LTDA;PLANO DE BENEFÍCIOS DOS SERVIDORES PÚBLICOS DE MUNICÍPIOS;RS-PREV;2,48468E+13;FUNDACAO DE PREVIDENCIA COMPLEMENTAR DO SERVIDOR PUBLICO DO ESTADO DO RIO GRANDE DO SUL - RS-PREV;4791
2016001283;PLANO RS-FUTURO (SERVIDOR);ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Conforme o artigo 48º, da Resolução PREVIC nº 23, de 14/08/2023:  “Art. 48º Os fluxos de pagamentos de benefícios de cada plano devem considerar os benefícios a conceder e concedidos que tenham seu valor ou nível previamente estabelecido e cujo custeio seja determinado atuarialmente, de forma a assegurar sua concessão e manutenção, bem como os benefícios concedidos que adquiriram característica de benefício definido na fase de concessão, de forma a assegurar sua concessão e manutenção.”  Por se tratar de um Plano CD Puro, não se aplica a Duração do Plano.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;0;NULL;1;128927581.70;0.00;2024-03-26 00:00:00.0000000;NULL;NEWTON CEZAR CONDE;549;549;CONDE CONSULTORIA ATUARIAL LTDA;PLANO DE BENEFÍCIOS DO SERVIDOR PÚBLICO DO ESTADO DO RIO GRANDE DO SUL;RS-PREV;2,48468E+13;FUNDACAO DE PREVIDENCIA COMPLEMENTAR DO SERVIDOR PUBLICO DO ESTADO DO RIO GRANDE DO SUL - RS-PREV;4791
1997000792;MONGERAL;ATIVO;Patrocinado;Contribuição Variável;LC 109;124;Em conformidade com a Portaria Previc nº 363 de 27 de abril de 2023, a entidade deve adotar a taxa de juros real anual no intervalo compreendido entre 70% da taxa de juros parâmetro e 0,4% ao ano acima da taxa de juros parâmetro, considerando-se a duração de 10,3329 anos.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;17665614.36;-2346833.53;2024-03-26 00:00:00.0000000;NULL;ARTHUR DE ARAUJO GODINHO LUZIA;13325622568;2353;todo;PLANO DE BENEFÍCIOS Nº 3;MONGERAL;7,14607E+12;MONGERAL AEGON FUNDO DE PENSAO;4217
2004000929;CELPREV AMAZÔNIA;ATIVO;Patrocinado;Contribuição Definida;LC 109;50;Duration calculada por meio do Sistema Venturo.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-31 00:00:00.0000000;;NULL;1;8718742.14;0.00;2024-03-26 00:00:00.0000000;NULL;MARIA DA FE DA COSTA PINTO;746;746;todo;PLANO CELPREV AMAZÔNIA;FATL;7,11021E+12;FUNDACAO ATLANTICO DE SEGURIDADE SOCIAL;4203
1980002411;FAELCEBD;ATIVO;Patrocinado;Benefício Definido;LC 109;111;111 meses (9,29 anos × 12);1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;1323290684.27;0.00;2024-03-26 00:00:00.0000000;NULL;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO DE BENEFÍCIO DEFINIDO;FAELCE;6,62259E+12;FUNDACAO COELCE DE SEGURIDADE SOCIAL;1381
2018001418;PLANO EMAE - CD;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Por se tratar de plano estruturado na modalidade de contribuição definida, aplicou-se o Art. 53 da Resolução Previc n° 23 de 14/08/2023 para a definição da duração do passivo.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;5106650.39;NULL;2024-03-26 00:00:00.0000000;NULL;ANE CONDE                                                             ;2138;2138;FUNDACAO CESP;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA EMAE;FUNCESP;6,24651E+13;FUNDACAO CESP;1239
2019000229;FAMILINVEST (FAMÍLIA);ATIVO;Instituído;Contribuição Definida;LC 109;120;Por se tratar de plano estruturado na modalidade de contribuição definida, aplicou-se o Art. 53 da Resolução Previc n° 23 de 14/08/2023 para a definição da duração do passivo.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;53975559.87;NULL;2024-03-26 00:00:00.0000000;NULL;ANE CONDE                                                             ;2138;2138;FUNDACAO CESP;PLANO FAMILINVEST;FUNCESP;6,24651E+13;FUNDACAO CESP;1239
2019002965;PLANO CD;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Por se tratar de plano estruturado na modalidade de contribuição definida, aplicou-se o Art. 53 da Resolução Previc n° 23 de 14/08/2023 para a definição da duração do passivo.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;2014147.90;NULL;2024-03-26 00:00:00.0000000;NULL;ANE CONDE                                                             ;2138;2138;FUNDACAO CESP;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA SABESP;FUNCESP;6,24651E+13;FUNDACAO CESP;1239
2020000156;CD CPFL;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Por se tratar de plano estruturado na modalidade de contribuição definida, aplicou-se o Art. 53 da Resolução Previc n° 23 de 14/08/2023 para a definição da duração do passivo.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;24304048.39;NULL;2024-03-26 00:00:00.0000000;NULL;ANE CONDE                                                             ;2138;2138;FUNDACAO CESP;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA CPFL;FUNCESP;6,24651E+13;FUNDACAO CESP;1239
2021000656;BEM FUTURO;ATIVO;Instituído;Contribuição Definida;LC 109;120;Por se tratar de plano estruturado na modalidade de contribuição definida, aplicou-se o Art. 53 da Resolução Previc n° 23 de 14/08/2023 para a definição da duração do passivo.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;22473.25;NULL;2024-03-26 00:00:00.0000000;NULL;ANE CONDE                                                             ;2138;2138;FUNDACAO CESP;PLANO INSTITUIDO BEM FUTURO;FUNCESP;6,24651E+13;FUNDACAO CESP;1239
2011000319;MAISPREV;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;120;Duração do passivo considerada é de 10 anos, em conformidade com o estabelecido no §1º do art. 52º da Resolução Previc n° 23/2023.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;-;NULL;1;262790896.12;NULL;2024-03-26 00:00:00.0000000;NULL;DANIELA DA SILVA                                                      ;190.10547.57-7;1747;todo;MAISPREV;FUMPRESC;8,69504E+13;FUNDO MULTIPATROCINADO DE PREVIDENCIA COMPLEMENTAR SANTA CATARINA;2854
1981000429;PBD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;133;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o previsto na legislação em vigor.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;10843426377.46;0.00;2024-03-26 00:00:00.0000000;NULL;TIAGO TADEU MONTINI CALCADA;1.666;1311480177-2;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIO DEFINIDO;POSTALIS;6,27638E+11;POSTALIS INSTITUTO DE PREVIDENCIA COMPLEMENTAR;691
